group,id,item,language,misc,f1_start,f2_start,f1_cent,f2_cent,vot,ri,cog,sd,sk,kt,label,rep_n,phon,voicing,stress
bi_aldrich,P52,tabloid,english,5,588.39,861.28,538.08,733.28,99.53,18.52,8855.69,1971.78,-2.99,10.43,NA,1,t,voiceless,stressed
bi_aldrich,P52,tabernacle,english,5,577.74,774.32,536.93,731.26,123.73,19.53,7600.96,2028.25,-1.25,3.18,NA,1,t,voiceless,stressed
bi_aldrich,P52,tackle,english,5,526.75,855.16,538.11,791.96,58.25,17.77,8353.54,2613.71,-1.73,2.95,NA,1,t,voiceless,stressed
bi_aldrich,P52,pandemic,english,4,544.47,880.8,509.38,823.11,48.05,16.74,330.75,786.6,7.35,70.13,NA,1,p,voiceless,unstressed
bi_aldrich,P52,pangaea,english,5,355.84,845.63,460.77,851.5,36.49,21.89,1031.48,1863.08,2.22,5.25,NA,1,p,voiceless,unstressed
bi_aldrich,P52,captive,english,5,564.3,890.29,554.26,783.83,67.23,20.51,2202.8,1861.29,2.34,7.82,NA,1,k,voiceless,stressed
bi_aldrich,P52,cockade,english,5,323.49,669.74,487.18,682.32,60.62,23.67,1892.32,1024.61,5.55,36.62,NA,1,k,voiceless,unstressed
bi_aldrich,P52,taxonomy,english,5,475.87,878.85,472.92,838.96,35.32,13.14,7239.83,2996.16,-0.82,0.11,NA,1,t,voiceless,unstressed
bi_aldrich,P52,pander,english,5,530.67,896.82,506.85,839.23,50.74,15.2,736.27,972.42,3.78,24.39,NA,1,p,voiceless,stressed
bi_aldrich,P52,passivity,english,5,267.35,768.85,365.55,771.7,22.6,12.3,836.42,1337.45,3.63,15.67,NA,1,p,voiceless,unstressed
bi_aldrich,P52,cascading,english,5,455.05,917.3,474.36,832.34,46.45,22.68,2652.16,1619.03,2.64,10.74,NA,1,k,voiceless,unstressed
bi_aldrich,P52,confound,english,5,344.68,683.62,479.85,622.15,62.23,22.44,8036.84,2649.77,-1.34,0.75,NA,1,k,voiceless,unstressed
bi_aldrich,P52,tamper,english,5,498.07,934.71,508.58,815.97,59.97,15.33,8593.41,3095.02,-1.84,2.16,NA,1,t,voiceless,stressed
bi_aldrich,P52,tangent,english,5,558.75,923.03,516.56,821.05,69.67,13.89,6993.74,2860.83,-0.68,-0.03,NA,1,t,voiceless,stressed
bi_aldrich,P52,cosmetic,english,5,261.99,858.03,351.46,795.68,37.28,21.08,2624.64,2439.47,2.08,3.57,NA,1,k,voiceless,unstressed
bi_aldrich,P52,taffy,english,5,515.91,916.78,557.76,784.6,47.07,18.45,5006.16,3585.85,-0.34,-1.46,NA,1,t,voiceless,stressed
bi_aldrich,P52,cabbage,english,5,579.01,879,560.42,753.91,99.03,20.75,2616.43,2772.41,1.84,2.8,NA,1,k,voiceless,stressed
bi_aldrich,P52,paprika,english,5,573.45,871.27,538.52,808.84,24.89,10.84,1324.35,1273.08,2.59,11.16,NA,1,p,voiceless,unstressed
bi_aldrich,P52,tacky,english,5,579.29,873.88,537.7,759.78,60.96,14.49,6850.22,1293.96,-0.83,9.71,NA,1,t,voiceless,stressed
bi_aldrich,P52,capsule,english,5,551.39,867.88,546.85,765.1,75.82,22.37,2547.54,2089.92,1.98,5.95,NA,1,k,voiceless,stressed
bi_aldrich,P52,pompeii,english,5,518.08,734.11,520.82,654.48,38.46,17.7,328.37,652.82,8.24,96.67,NA,1,p,voiceless,unstressed
bi_aldrich,P52,caffeine,english,5,249.82,935.88,508.56,820.11,35.77,21.03,1775.13,2257.97,2.13,3.98,NA,1,k,voiceless,unstressed
bi_aldrich,P52,canopy,english,5,541.48,927.24,521.5,827.36,76.41,16.07,1256.76,1561.27,1.59,3.59,NA,1,k,voiceless,stressed
bi_aldrich,P52,pancake,english,5,488.45,854.23,470.63,727.88,48.66,14.63,452.17,875.85,7.73,69.27,NA,1,p,voiceless,stressed
bi_aldrich,P52,passion,english,5,577.28,829.16,546.82,764.81,97.16,9.37,592.89,1334.66,4.75,24.98,NA,1,p,voiceless,stressed
bi_aldrich,P52,pomposity,english,5,554.97,921.33,492.17,600.07,30.3,4.8,305.13,498.25,10.83,164.2,NA,1,p,voiceless,unstressed
bi_aldrich,P52,capsize,english,5,538.77,884.99,526.67,763.19,82.33,24.42,2061.41,2357.23,2.13,5.25,NA,1,k,voiceless,stressed
bi_aldrich,P52,padlock,english,5,587.95,816.55,527.3,752.86,83.35,8.98,341.5,675.74,8.12,87.6,NA,1,p,voiceless,stressed
bi_aldrich,P52,tasmanian,english,5,385.52,918.42,468.22,807.52,40.81,17.51,1518.52,3039.4,2.05,2.83,NA,1,t,voiceless,unstressed
bi_aldrich,P52,tomfoolery,english,5,549.17,796.62,511.06,612.05,77.17,16.74,7311.36,3659.69,-0.99,-0.63,NA,1,t,voiceless,unstressed
bi_aldrich,P52,casting,english,5,575.95,898.49,551.4,786.55,73.7,24.99,2668.24,925.88,4.14,38.3,NA,1,k,voiceless,stressed
bi_aldrich,P52,pontific,english,5,200.45,643.03,421.16,642.75,26.52,12.43,1200.98,1555.9,3.69,16.49,NA,1,p,voiceless,unstressed
bi_aldrich,P52,casket,english,5,548.58,905.95,536.19,781.89,60.35,21.24,2287.27,1916.76,1.94,5.52,NA,1,k,voiceless,stressed
bi_aldrich,P52,tantrum,english,5,538.19,924.79,493.39,843.16,52.56,13.25,3392.86,3535.17,0.55,-1.18,NA,1,t,voiceless,stressed
bi_aldrich,P52,cascada,spanish,5,403.02,736.19,473.02,763.78,30.49,25.82,1194.04,844.91,3.63,29.56,NA,1,k,voiceless,unstressed
bi_aldrich,P52,casete,spanish,5,410.64,782.34,480.52,784.88,17.5,16.96,1378.43,993.53,4.43,34.5,NA,1,k,voiceless,unstressed
bi_aldrich,P52,pasión,spanish,5,392.66,651.67,472.98,748.27,9.09,10.6,728.34,891.46,5.87,47.65,NA,1,p,voiceless,unstressed
bi_aldrich,P52,pasado,spanish,5,421.8,605.4,508.93,740.94,7.36,6.67,193.76,303.23,12.29,271.67,NA,1,p,voiceless,unstressed
bi_aldrich,P52,tanque,spanish,5,443.81,751.53,524.02,751.59,8.3,7.9,625.55,943.02,6.22,48.19,NA,1,t,voiceless,stressed
bi_aldrich,P52,tajo,spanish,5,443.04,757.47,549.68,716.87,8.37,10.5,646.91,1595.68,3.91,16.05,NA,1,t,voiceless,stressed
bi_aldrich,P52,taza,spanish,5,423.16,750.93,534.51,737.48,6.24,6.67,495.3,770.07,7.76,72.57,NA,1,t,voiceless,stressed
bi_aldrich,P52,patente,spanish,5,419.75,616.69,490.61,724.85,8.96,8.7,538.07,1082.12,6.19,43.05,NA,1,p,voiceless,unstressed
bi_aldrich,P52,campo,spanish,5,356.96,747.62,511.71,733.24,29.48,19.38,1603.83,592.62,5.41,53.69,NA,1,k,voiceless,stressed
bi_aldrich,P52,patriota,spanish,5,415.72,677.23,495.42,741.08,14.11,13.56,955.83,1542.63,3.86,17,NA,1,p,voiceless,unstressed
bi_aldrich,P52,cancha,spanish,5,388.34,763.53,508.59,773.1,19.9,19.7,1440.24,907.95,5.31,48.16,NA,1,k,voiceless,stressed
bi_aldrich,P52,paja,spanish,5,364.36,689.73,536.21,687.48,4.18,5.47,318.73,309.52,12.07,279,NA,1,p,voiceless,stressed
bi_aldrich,P52,tapete,spanish,5,403.05,756.05,503.47,748.49,8.38,6.72,285.21,652.83,9.84,113.73,NA,1,t,voiceless,unstressed
bi_aldrich,P52,pata,spanish,5,385.16,650.7,524.04,709.85,9.64,13.11,729.15,1031.07,5.22,37.72,NA,1,p,voiceless,stressed
bi_aldrich,P52,tanto,spanish,5,408.4,733.23,534.19,736.99,6.11,4.98,320.6,632.22,10.01,128.51,NA,1,t,voiceless,stressed
bi_aldrich,P52,pastoso,spanish,5,393.88,630.14,476.97,733.14,7.03,9.03,249.54,353.99,12.97,248.93,NA,1,p,voiceless,unstressed
bi_aldrich,P52,tacaño,spanish,5,411.6,748.11,466.58,800.9,7.24,1.73,767.49,1459.37,4.46,21.85,NA,1,t,voiceless,unstressed
bi_aldrich,P52,paso,spanish,5,403.13,625.4,528.67,748.77,10.7,11.38,384.32,847.57,7.42,67.65,NA,1,p,voiceless,stressed
bi_aldrich,P52,tacada,spanish,5,409.11,749.1,457.71,788.37,11.21,8.27,537.3,1274.58,4.67,24.68,NA,1,t,voiceless,unstressed
bi_aldrich,P52,paco,spanish,5,404.91,642.62,518.98,715.94,8.38,10.09,355.46,497,10.2,143.71,NA,1,p,voiceless,stressed
bi_aldrich,P52,tacto,spanish,5,383.64,746.63,484.56,750.12,7.53,7.59,284.64,299.05,17.03,484.13,NA,1,t,voiceless,stressed
bi_aldrich,P52,panza,spanish,5,407.02,639.38,520.09,745.79,7.09,8.67,299.17,651.86,8.2,86.91,NA,1,p,voiceless,stressed
bi_aldrich,P52,camisa,spanish,5,384.97,715.68,506.84,740.9,20.96,13.81,982.17,1108.53,3.84,23.73,NA,1,k,voiceless,unstressed
bi_aldrich,P52,tambo,spanish,5,412.88,750.59,541.35,730.66,6.24,7.5,593.08,941.06,6.45,47.87,NA,1,t,voiceless,stressed
bi_aldrich,P52,canto,spanish,5,371.07,747.09,533.09,759.54,16.11,20.23,1465.25,828.14,4.13,33.65,NA,1,k,voiceless,stressed
bi_aldrich,P52,pandilla,spanish,5,429.96,635.96,508.57,746.43,8.35,10.7,294.29,755.89,7.55,74.4,NA,1,p,voiceless,unstressed
bi_aldrich,P52,castaño,spanish,5,374.43,751.9,453.88,789.29,21.81,17.39,1354.14,664.75,3.35,46.99,NA,1,k,voiceless,unstressed
bi_aldrich,P52,casco,spanish,5,404.1,736.82,522.7,749.96,22.99,21.57,1219.34,1108.46,4.49,27.4,NA,1,k,voiceless,stressed
bi_aldrich,P52,camión,spanish,5,354.91,711.16,487.93,721.17,16.09,13.37,1320.35,455.38,7.71,146.9,NA,1,k,voiceless,unstressed
bi_aldrich,P52,tapa,spanish,5,401.67,756.49,544.4,726.34,6.1,9.67,259.62,533.15,9.93,131.31,NA,1,t,voiceless,stressed
bi_aldrich,P52,capa,spanish,5,391.43,790.98,524.02,737.38,17.83,18.71,1391.79,1815.86,3.67,13.77,NA,1,k,voiceless,stressed
bi_aldrich,P52,también,spanish,5,424.17,755.4,486.83,762.78,11.67,9.76,557.38,1116.11,4.43,25.28,NA,1,t,voiceless,unstressed
bi_aldrich,P52,pavor,spanish,5,380.23,597.92,486.47,664.63,9.52,12.16,474.32,624.21,9.99,131.63,NA,1,p,voiceless,unstressed
bi_aldrich,P52,cana,spanish,5,365.86,779.98,512.17,753.08,18.02,17.48,1737.18,840.1,4.5,36.97,NA,1,k,voiceless,stressed
bi_aldrich,P52,candela,spanish,5,380.72,695.82,484.94,761.72,21.37,15.3,1027.68,1463.17,3.98,18.15,NA,1,k,voiceless,unstressed
bi_aldrich,P52,casa,spanish,5,362.7,777.93,512.24,761.73,20.15,17.69,1443.49,670.27,2.82,31.66,NA,1,k,voiceless,stressed
bi_aldrich,P52,paño,spanish,5,380.55,615.34,511.96,729.4,10.02,11.43,644.14,1198.83,4.61,25.48,NA,1,p,voiceless,stressed
bi_aldrich,P52,tacha,spanish,5,389.16,775.42,526.32,747.26,7.2,11.23,478.19,1033.89,6.18,45.21,NA,1,t,voiceless,stressed
bi_aldrich,P52,tamaño,spanish,5,413.98,752.76,504.5,738.11,9.34,7.91,871.76,1508.56,3.68,15.64,NA,1,t,voiceless,unstressed
bi_aldrich,P52,tampoco,spanish,5,413.7,724.21,506.18,717.38,10.1,8.81,608.24,1358.28,4.45,21.63,NA,1,t,voiceless,unstressed
bi_aldrich,P52,tapamos,spanish,5,415.73,718.12,514.04,739.06,10.29,9.6,320.59,833.67,8.44,79.89,NA,1,t,voiceless,unstressed
bi_aldrich,P52,patria,spanish,5,400.03,634.26,464.51,735.28,8.03,6.64,351.23,505.82,14.14,251.17,NA,1,p,voiceless,stressed
bi_aldrich,P52,canción,spanish,5,396.38,735.17,488.2,780.61,26.29,17.34,1441.17,391.76,13.61,271.85,NA,1,k,voiceless,unstressed
bi_aldrich,P52,pasillo,spanish,5,382.05,681.09,474.53,769.8,8.03,6.62,259.58,490.36,11.12,168.29,NA,1,p,voiceless,unstressed
bi_aldrich,P52,pantera,spanish,5,409.58,627.27,478.82,732.76,15.16,11.61,617.02,934.42,5.76,44.05,NA,1,p,voiceless,unstressed
bi_aldrich,P52,pacto,spanish,5,365.86,640.25,546.34,723.06,7.09,13.02,296.86,303.16,15.95,410.29,NA,1,p,voiceless,stressed
bi_aldrich,P52,cambio,spanish,5,403.09,740.33,487.24,756.81,24.94,17.68,1217.2,1152.92,4.54,27.1,NA,1,k,voiceless,stressed
bi_aldrich,P52,caso,spanish,5,407.76,791.67,540.57,763.8,25.83,27.55,1552.6,922.73,5.23,42.42,NA,1,k,voiceless,stressed
bi_aldrich,P52,casero,spanish,5,400.49,757.11,510.48,777.94,17.46,19.41,1665.17,1067.14,4.31,24.62,NA,1,k,voiceless,unstressed
bi_aldrich,P52,papel,spanish,5,427.33,610.25,493.48,666.22,11.24,11.54,620.69,1252.85,5.22,29.56,NA,1,p,voiceless,unstressed
bi_aldrich,P77,capsule,english,5,509.42,834.3,518.28,752.76,77.6,26.35,195.27,812.52,8.17,74.81,NA,1,k,voiceless,stressed
bi_aldrich,P77,tasmanian,english,5,327.06,833.52,424.3,792.35,72.42,14.65,3739.28,3529.22,0.29,-1.63,NA,1,t,voiceless,unstressed
bi_aldrich,P77,paprika,english,5,445.74,816.26,431.43,760.5,46.35,11.65,964.83,1666.82,3.65,14.88,NA,1,p,voiceless,unstressed
bi_aldrich,P77,cockade,english,5,298.76,666.37,462.56,687.22,76.26,22.41,733.25,1999.87,3.27,9.71,NA,1,k,voiceless,unstressed
bi_aldrich,P77,tactician,english,5,432.43,837.41,449.31,802.04,47.78,15.12,5822.54,4018.57,-0.48,-1.44,NA,1,t,voiceless,unstressed
bi_aldrich,P77,passable,english,5,505.44,785.88,519.69,754.47,75.16,29.98,91.98,495.93,16.52,292.99,NA,1,p,voiceless,stressed
bi_aldrich,P77,cabbage,english,5,545.05,813.35,522.67,756.04,73.51,18.49,1341.71,2357.19,2.16,3.33,NA,1,k,voiceless,stressed
bi_aldrich,P77,patty,english,5,508.16,801.51,508.51,783.27,86.3,23.63,71.88,345.24,21.6,521.01,NA,1,p,voiceless,stressed
bi_aldrich,P77,pontoon,english,5,287.5,657.89,473.02,684.32,35.67,23.61,144.25,436.27,11.76,200.58,NA,1,p,voiceless,unstressed
bi_aldrich,P77,pomposity,english,5,176.95,616.68,448.96,587.81,60.84,13.08,255.88,1105.61,7.99,65.27,NA,1,p,voiceless,unstressed
bi_aldrich,P77,caption,english,5,512.52,808.74,507.97,759.86,81.05,19.85,852.67,2368.07,3.28,9.83,NA,1,k,voiceless,stressed
bi_aldrich,P77,tacit,english,5,511.65,811.05,510.39,778.45,95.22,17.14,1227.1,2132.58,2.32,4.89,NA,1,t,voiceless,stressed
bi_aldrich,P77,tabernacle,english,5,282.07,791.23,500.39,737.47,61.59,12.93,7974.01,2792.76,-2.09,3.17,NA,1,t,voiceless,stressed
bi_aldrich,P77,kathleen,english,5,517.42,831.66,485.49,771.99,71.82,23.37,984.29,2037.77,2.6,6.56,NA,1,k,voiceless,unstressed
bi_aldrich,P77,cascading,english,5,377.54,874.18,458.84,782.91,48.95,15.99,1561.87,2258.09,1.54,1.46,NA,1,k,voiceless,unstressed
bi_aldrich,P77,tandem,english,5,378.01,908.69,419.51,838.84,82.55,17.3,4604.38,3537.99,-0.1,-1.56,NA,1,t,voiceless,stressed
bi_aldrich,P77,captivity,english,5,340.08,885.86,425.19,790.78,56.23,23.9,710.25,1872.05,3.45,12.19,NA,1,k,voiceless,unstressed
bi_aldrich,P77,padlock,english,5,490.38,799.05,519.35,749.19,67.19,12.49,230.69,387.39,12.7,235.17,NA,1,p,voiceless,stressed
bi_aldrich,P77,tantrum,english,5,424.4,914.39,412.74,848.16,75.92,14.98,6743.18,2073.66,-1.81,4.21,NA,1,t,voiceless,stressed
bi_aldrich,P77,passion,english,5,488.88,787.47,518.98,774.78,58.63,14.44,243.6,556.51,12.79,200.71,NA,1,p,voiceless,stressed
bi_aldrich,P77,tangential,english,5,507.06,842.45,437.98,824.87,98.68,10.35,9152.3,882.93,-4.28,27.67,NA,1,t,voiceless,unstressed
bi_aldrich,P77,tabloid,english,5,557.33,823.51,503.43,738.09,60.43,10.36,7847.6,2370.83,-2.66,5.77,NA,1,t,voiceless,stressed
bi_aldrich,P77,pageant,english,5,497.3,824.84,509.79,798.68,68.75,15.97,3313.09,2650.87,0.8,0.12,NA,1,p,voiceless,stressed
bi_aldrich,P77,casket,english,5,490.07,827.15,521.5,769.81,81.84,23.54,272.35,1040.62,6.08,42.8,NA,1,k,voiceless,stressed
bi_aldrich,P77,tackle,english,5,477.72,813.36,525.43,769.32,72.82,12.02,4022.4,3557.5,0.04,-1.61,NA,1,t,voiceless,stressed
bi_aldrich,P77,canteen,english,5,336.79,944.08,411.25,882.09,67.09,26.65,391.01,1302.13,5.77,37.69,NA,1,k,voiceless,unstressed
bi_aldrich,P77,canopy,english,5,391.59,940.35,450.51,779.16,75.05,24.35,830.71,2484.53,3.22,8.86,NA,1,k,voiceless,stressed
bi_aldrich,P77,package,english,5,514.81,782.42,518.87,796.46,64.15,11.68,195.45,589.88,9.63,126.4,NA,1,p,voiceless,stressed
bi_aldrich,P77,tomfoolery,english,5,335.99,730.54,468.17,635.89,61.11,13.56,4779.69,3248.71,-0.47,-1.28,NA,1,t,voiceless,unstressed
bi_aldrich,P77,taxation,english,5,480.28,820.08,461.17,794.74,73.29,12.1,4060.26,3745.9,0.15,-1.69,NA,1,t,voiceless,unstressed
bi_aldrich,P77,paddle,english,5,507.77,803.48,535.92,747.27,77.6,32.68,250.49,1160.26,7.25,51.84,NA,1,p,voiceless,stressed
bi_aldrich,P77,pancake,english,5,337.12,887.53,442.32,891.37,59.05,13.2,373.68,774.13,5.61,46.39,NA,1,p,voiceless,stressed
bi_aldrich,P77,captive,english,5,248.96,865.82,500.07,784,58.19,20.22,2026.26,2512.15,1.61,2.18,NA,1,k,voiceless,stressed
bi_aldrich,P77,pontific,english,5,387.81,649.97,473.87,700.29,68.23,15.12,203.29,309.15,17.39,433.92,NA,1,p,voiceless,unstressed
bi_aldrich,P77,tamper,english,5,435.16,862.94,486.01,818.08,98.5,15.83,4315.73,3813.31,-0.04,-1.79,NA,1,t,voiceless,stressed
bi_aldrich,P77,pander,english,5,343.95,936.99,430.35,862.49,87.72,22.01,200.2,714.97,11.82,146.43,NA,1,p,voiceless,stressed
bi_aldrich,P77,pacify,english,5,526.24,778.62,478.76,723.09,60.51,8.16,459.13,1216.11,5.78,39.35,NA,1,p,voiceless,stressed
bi_aldrich,P77,cosmetic,english,5,373.81,716.7,449.01,729.13,68.68,24.85,2407.66,2561.58,1.86,2.6,NA,1,k,voiceless,unstressed
bi_aldrich,P77,pompeii,english,5,392.76,665.3,457.74,643.96,42.1,12.67,226.91,311.89,16.27,384.22,NA,1,p,voiceless,unstressed
bi_aldrich,P77,tacky,english,5,489.36,816.87,490.57,813.98,83.72,11.24,6703.5,1994.5,-1.56,4.04,NA,1,t,voiceless,stressed
bi_aldrich,P77,taffy,english,5,491.88,806.51,532,779.23,81.08,12.86,6424.86,2279.18,-1.31,1.82,NA,1,t,voiceless,stressed
bi_aldrich,P77,tangent,english,5,459.63,926.78,448.85,834.91,101.05,8.69,6648.84,4220.6,-0.87,-1.18,NA,1,t,voiceless,stressed
bi_aldrich,P77,casting,english,5,479.18,833.67,511.81,776,79.38,22.68,5230.41,4252.94,-0.06,-1.71,NA,1,k,voiceless,stressed
bi_aldrich,P77,tattoo,english,5,430.4,823.67,465.2,784.73,62.09,13.54,6920.95,2184.54,-2.24,4.79,NA,1,t,voiceless,unstressed
bi_aldrich,P77,pangaea,english,5,421.38,873.6,408.98,847.41,54.99,19.57,215.02,658.21,6.68,56.73,NA,1,p,voiceless,unstressed
bi_aldrich,P77,confound,english,5,413.37,852.96,232.83,724.54,55.39,22.17,1382.93,2261.41,2.47,5.81,NA,1,k,voiceless,unstressed
bi_aldrich,P77,posterity,english,5,475.62,678.34,461.16,711.8,59.26,26.65,629.47,1997.05,4.77,21.45,NA,1,p,voiceless,unstressed
bi_aldrich,P77,cashier,english,5,429.51,848.66,432.08,805.83,71.4,19.86,3766.49,3477.48,0.57,-1.04,NA,1,k,voiceless,unstressed
bi_aldrich,P77,captain,english,5,521.86,854.29,512.49,768.75,90.65,18.53,2083.27,3049.86,1.44,0.43,NA,1,k,voiceless,stressed
bi_aldrich,P77,pandemic,english,5,373.68,873.52,418.75,820.78,66.93,25.8,104.83,274.58,24.98,767.74,NA,1,p,voiceless,unstressed
bi_aldrich,P77,castrate,english,5,546.55,863.12,505.01,787.62,70.16,24.54,789.38,2360,3.38,10.04,NA,1,k,voiceless,stressed
bi_aldrich,P77,tactility,english,5,495.21,807.7,430.64,813.75,67.11,11.1,6303.43,2571.42,-1.48,1.45,NA,1,t,voiceless,unstressed
bi_aldrich,P77,toxicity,english,5,494.16,753.63,464.62,694.84,63.51,13.5,5202.98,3166.57,-0.75,-0.88,NA,1,t,voiceless,unstressed
bi_aldrich,P77,campaign,english,5,272.99,947.15,428.13,863.35,45.82,16.18,1620.67,2463.78,1.64,2,NA,1,k,voiceless,unstressed
bi_aldrich,P77,taxonomy,english,5,370.2,833.58,447.53,795.29,42.97,15.58,6760.79,2731.09,-1.23,1.07,NA,1,t,voiceless,unstressed
bi_aldrich,P77,caffeine,english,5,479.41,899.59,483.95,802.46,59.34,22.19,4571.68,3442.77,-0.1,-1.47,NA,1,k,voiceless,unstressed
bi_aldrich,P77,casete,spanish,5,373.62,763.46,461.04,770.69,19.68,15.51,1603.08,1198.67,5.15,31.64,NA,1,k,voiceless,unstressed
bi_aldrich,P77,casco,spanish,5,327.22,768.39,446.86,763.41,18.6,16.85,1501.74,1263.18,4.2,21.63,NA,1,k,voiceless,stressed
bi_aldrich,P77,pasado,spanish,5,361.5,637.89,413.34,740.67,12.95,15.01,247.28,549.24,12.77,188.34,NA,1,p,voiceless,unstressed
bi_aldrich,P77,paja,spanish,5,434.84,672.26,499.96,708.73,13.08,14.9,334.94,647.88,9.59,114.67,NA,1,p,voiceless,stressed
bi_aldrich,P77,pantera,spanish,5,396.76,640.1,462.04,723.07,15.53,17.91,275.46,687.2,8.37,86.23,NA,1,p,voiceless,unstressed
bi_aldrich,P77,casero,spanish,5,336.68,751.83,388.3,768.95,33.03,20.19,1500.71,1226.57,4.84,29.49,NA,1,k,voiceless,unstressed
bi_aldrich,P77,paco,spanish,5,415.8,654.39,482.84,707.25,13.24,12.65,242.03,386.4,14.82,329.59,NA,1,p,voiceless,stressed
bi_aldrich,P77,pandilla,spanish,5,314.39,660.29,445.82,735.82,11.71,15.11,617.14,1061.66,5.54,35.74,NA,1,p,voiceless,unstressed
bi_aldrich,P77,papel,spanish,5,410.77,677.77,438.56,692.31,13.68,13.28,237.98,315.77,15.04,338.86,NA,1,p,voiceless,unstressed
bi_aldrich,P77,pata,spanish,5,393.22,621.62,480.61,715.97,8.76,5.5,228.01,412.72,17.69,370.29,NA,1,p,voiceless,stressed
bi_aldrich,P77,capa,spanish,5,414.53,753.83,491.24,722.22,21.19,18.45,1654.72,1483.76,3.53,15.21,NA,1,k,voiceless,stressed
bi_aldrich,P77,pasión,spanish,5,408.28,670.55,430.42,738.67,13.1,13.94,482.72,958.04,7,56.39,NA,1,p,voiceless,unstressed
bi_aldrich,P77,tanque,spanish,5,416.67,764.9,524.05,744.68,7.57,1.56,571.69,1456.38,4.4,20.33,NA,1,t,voiceless,stressed
bi_aldrich,P77,tapamos,spanish,5,480.86,774.46,479,712.38,10.45,8.94,536.65,1273.58,5.8,37.91,NA,1,t,voiceless,unstressed
bi_aldrich,P77,tanto,spanish,5,403.31,750.13,529.81,731.79,8.89,4.15,524.45,843.62,4.93,35.74,NA,1,t,voiceless,stressed
bi_aldrich,P77,casa,spanish,5,392.3,763.35,498.86,751.97,18.38,14.51,1097.98,757.15,5.49,50.85,NA,1,k,voiceless,stressed
bi_aldrich,P77,tacaño,spanish,5,464.99,768.31,456.49,787.4,10.69,2.76,228.23,794.03,8.88,84.48,NA,1,t,voiceless,unstressed
bi_aldrich,P77,canción,spanish,5,405.31,754.24,429.07,766.18,21.01,17.32,1827.63,2228.51,1.97,3.17,NA,1,k,voiceless,unstressed
bi_aldrich,P77,cambio,spanish,5,347.87,746.91,472.28,757,20.93,18.96,1229.3,1533.47,3.8,17.19,NA,1,k,voiceless,stressed
bi_aldrich,P77,camisa,spanish,5,376.43,754.92,455.35,760.31,23.34,22.78,1438.68,688.82,7.38,78.71,NA,1,k,voiceless,unstressed
bi_aldrich,P77,tapete,spanish,5,353.24,755.72,454.61,737.25,8.28,5.78,202.83,633.66,11.26,143.22,NA,1,t,voiceless,unstressed
bi_aldrich,P77,canto,spanish,5,425.36,718.53,467.23,645.9,39.93,21.05,1424.06,1348.81,3.97,19.69,NA,1,k,voiceless,stressed
bi_aldrich,P77,capricho,spanish,5,386.84,702.21,425.92,703,40.72,32.23,1006.58,901.38,4.9,41.7,NA,1,k,voiceless,unstressed
bi_aldrich,P77,tamaño,spanish,5,377.42,770,467.18,732.34,10.7,9.28,339.07,968.36,6.46,46.8,NA,1,t,voiceless,unstressed
bi_aldrich,P77,cascada,spanish,5,337.2,777.03,414.18,781.84,33.84,26.81,664.98,1895.12,3.64,12.59,NA,1,k,voiceless,unstressed
bi_aldrich,P77,patente,spanish,5,400.37,663.62,465.4,737.2,10.6,13.52,727,1140.3,4.36,26.33,NA,1,p,voiceless,unstressed
bi_aldrich,P77,tajo,spanish,5,403.81,782.67,496.92,730.04,8.52,4.43,500.18,880.61,6.28,48.03,NA,1,t,voiceless,stressed
bi_aldrich,P77,tambo,spanish,5,406.09,712.96,516.75,732.78,7.95,5.67,508.01,1286.87,6.16,40.07,NA,1,t,voiceless,stressed
bi_aldrich,P77,castaño,spanish,5,462.48,729.32,450.77,759.72,32.43,17.06,1228.94,854.26,3.91,28.99,NA,1,k,voiceless,unstressed
bi_aldrich,P77,cana,spanish,5,367.25,752.23,510.81,746.12,19.1,14.47,2534.09,2639.43,1.77,1.91,NA,1,k,voiceless,stressed
bi_aldrich,P77,tacada,spanish,5,389.25,791.93,447.88,757.05,11.66,12.05,944.42,1858.08,3.13,9.91,NA,1,t,voiceless,unstressed
bi_aldrich,P77,patriota,spanish,5,429.53,673.75,474.13,738.09,17.38,17.87,377.1,689.34,7.73,86.73,NA,1,p,voiceless,unstressed
bi_aldrich,P77,tacto,spanish,5,417.07,716.33,534.37,741.52,9.48,6.35,231.02,590.78,10.32,131.35,NA,1,t,voiceless,stressed
bi_aldrich,P77,paño,spanish,5,389.62,695.46,522.95,774.57,8.73,10.1,420.48,602.48,8.02,99.52,NA,1,p,voiceless,stressed
bi_aldrich,P77,campo,spanish,5,395.99,725.9,521.37,719.08,21.5,15.06,1487.97,1100.36,3.76,20.39,NA,1,k,voiceless,stressed
bi_aldrich,P77,candela,spanish,5,425.92,762.16,485.43,767.54,24.25,14.9,1529.95,839.52,6.42,54.36,NA,1,k,voiceless,unstressed
bi_aldrich,P77,cancha,spanish,5,403.84,747.73,503.36,762.25,19.37,13.76,2973.01,3386.82,1.31,0.04,NA,1,k,voiceless,stressed
bi_aldrich,P77,también,spanish,5,431.47,753.56,458.82,725.34,7.34,7.59,818.72,1715.68,3.66,13.38,NA,1,t,voiceless,unstressed
bi_aldrich,P77,pasillo,spanish,5,390.4,704.23,423.16,754.48,12.68,14.64,364.19,625.1,9.15,114.51,NA,1,p,voiceless,unstressed
